"","GeneID","DetectionFrequency"
"18018","ENSG00000198974",0
"18019","ENSG00000198975",0.03125
"18020","ENSG00000198976",0.0625
"18021","ENSG00000198982",0.03125
"18022","ENSG00000198983",0.03125
"18023","ENSG00000198984",0.0625
"18024","ENSG00000198986",0
"18025","ENSG00000198987",0
"18026","ENSG00000198995",0.125
"18027","ENSG00000198997",0.1875
"18028","ENSG00000199001",0.09375
"18029","ENSG00000199004",0
"18030","ENSG00000199005",0
"18031","ENSG00000199012",0.0625
"18032","ENSG00000199015",0.03125
"18033","ENSG00000199017",0.03125
"18034","ENSG00000199020",0.03125
"18035","ENSG00000199023",0
"18036","ENSG00000199024",0.125
"18037","ENSG00000199025",0.0625
"18038","ENSG00000199030",0.09375
"18039","ENSG00000199031",0
"18040","ENSG00000199032",0.125
"18041","ENSG00000199035",0.21875
"18042","ENSG00000199036",0.0625
"18043","ENSG00000199038",0.0625
"18044","ENSG00000199043",0
"18045","ENSG00000199047",0.0625
"18046","ENSG00000199051",0.09375
"18047","ENSG00000199053",0
"18048","ENSG00000199059",0.03125
"18049","ENSG00000199065",0
"18050","ENSG00000199066",0
"18051","ENSG00000199069",0.09375
"18052","ENSG00000199071",0
"18053","ENSG00000199072",0
"18054","ENSG00000199075",0.0625
"18055","ENSG00000199077",0.125
"18056","ENSG00000199080",0.09375
"18057","ENSG00000199082",0.03125
"18058","ENSG00000199085",0.0625
"18059","ENSG00000199088",0.03125
"18060","ENSG00000199090",0.09375
"18061","ENSG00000199092",0
"18062","ENSG00000199094",0.125
"18063","ENSG00000199095",0
"18064","ENSG00000199102",0.03125
"18065","ENSG00000199104",0.0625
"18066","ENSG00000199107",0.09375
"18067","ENSG00000199109",0.03125
"18068","ENSG00000199121",0.03125
"18069","ENSG00000199122",0.15625
"18070","ENSG00000199127",0
"18071","ENSG00000199130",0.0625
"18072","ENSG00000199132",0.03125
"18073","ENSG00000199133",0.28125
"18074","ENSG00000199135",0.09375
"18075","ENSG00000199143",0.03125
"18076","ENSG00000199145",0.03125
"18077","ENSG00000199150",0.125
"18078","ENSG00000199151",0.09375
"18079","ENSG00000199153",0.09375
"18080","ENSG00000199156",0.03125
"18081","ENSG00000199157",0.0625
"18082","ENSG00000199158",0.0625
"18083","ENSG00000199161",0.0625
"18084","ENSG00000199165",0.03125
"18085","ENSG00000199168",0.03125
"18086","ENSG00000199169",0.03125
"18087","ENSG00000199172",0.1875
"18088","ENSG00000199177",0.0625
"18089","ENSG00000199179",0.0625
"18090","ENSG00000199187",0.03125
"18091","ENSG00000199196",0.09375
"18092","ENSG00000199197",0.15625
"18093","ENSG00000199200",0.15625
"18094","ENSG00000199201",0.1875
"18095","ENSG00000199202",0.21875
"18096","ENSG00000199203",0.09375
"18097","ENSG00000199204",0.125
"18098","ENSG00000199212",0.46875
"18099","ENSG00000199217",0.09375
"18100","ENSG00000199218",0.15625
"18101","ENSG00000199219",0.03125
"18102","ENSG00000199220",0.0625
"18103","ENSG00000199222",0.21875
"18104","ENSG00000199223",0.09375
"18105","ENSG00000199224",0.28125
"18106","ENSG00000199226",0.1875
"18107","ENSG00000199231",0.0625
"18108","ENSG00000199237",0.15625
"18109","ENSG00000199240",0.03125
"18110","ENSG00000199241",0.125
"18111","ENSG00000199245",0.03125
"18112","ENSG00000199246",0.15625
"18113","ENSG00000199248",0.0625
"18114","ENSG00000199251",0.15625
"18115","ENSG00000199260",0.0625
"18116","ENSG00000199263",0.09375
"18117","ENSG00000199266",0.1875
"18118","ENSG00000199270",0
"18119","ENSG00000199272",0.0625
"18120","ENSG00000199273",0
"18121","ENSG00000199276",0.0625
"18122","ENSG00000199279",0.03125
"18123","ENSG00000199282",0.28125
"18124","ENSG00000199283",0
"18125","ENSG00000199285",0.0625
"18126","ENSG00000199286",0.1875
"18127","ENSG00000199289",0.125
"18128","ENSG00000199290",0.21875
"18129","ENSG00000199291",0.375
"18130","ENSG00000199293",0
"18131","ENSG00000199295",0
"18132","ENSG00000199299",0.0625
"18133","ENSG00000199301",0.21875
"18134","ENSG00000199303",0.09375
"18135","ENSG00000199306",0.1875
"18136","ENSG00000199308",0.3125
"18137","ENSG00000199311",0
"18138","ENSG00000199313",0.0625
"18139","ENSG00000199315",0.09375
"18140","ENSG00000199318",0.28125
"18141","ENSG00000199319",0.125
"18142","ENSG00000199321",0.125
"18143","ENSG00000199322",0.125
"18144","ENSG00000199325",0.15625
"18145","ENSG00000199326",0.21875
"18146","ENSG00000199327",0
"18147","ENSG00000199331",0.3125
"18148","ENSG00000199332",0.40625
"18149","ENSG00000199334",0
"18150","ENSG00000199335",0.09375
"18151","ENSG00000199337",0
"18152","ENSG00000199347",0.3125
"18153","ENSG00000199348",0.25
"18154","ENSG00000199349",0.09375
"18155","ENSG00000199350",0.3125
"18156","ENSG00000199352",0
"18157","ENSG00000199354",0.03125
"18158","ENSG00000199357",0.09375
"18159","ENSG00000199360",0.0625
"18160","ENSG00000199361",0.09375
"18161","ENSG00000199362",0.1875
"18162","ENSG00000199363",0
"18163","ENSG00000199364",0.21875
"18164","ENSG00000199366",0.0625
"18165","ENSG00000199368",0.09375
"18166","ENSG00000199370",0.21875
"18167","ENSG00000199373",0.0625
"18168","ENSG00000199377",0.125
"18169","ENSG00000199378",0.09375
"18170","ENSG00000199381",0.15625
"18171","ENSG00000199385",0.34375
"18172","ENSG00000199390",0.0625
"18173","ENSG00000199392",0.0625
"18174","ENSG00000199394",0.15625
"18175","ENSG00000199395",0.0625
"18176","ENSG00000199396",0
"18177","ENSG00000199398",0.1875
"18178","ENSG00000199400",0.0625
"18179","ENSG00000199402",0.03125
"18180","ENSG00000199404",0.09375
"18181","ENSG00000199405",0.09375
"18182","ENSG00000199407",0.125
"18183","ENSG00000199409",0.0625
"18184","ENSG00000199410",0.125
"18185","ENSG00000199411",0.09375
"18186","ENSG00000199415",0
"18187","ENSG00000199420",0.1875
"18188","ENSG00000199422",0.0625
"18189","ENSG00000199424",0.09375
"18190","ENSG00000199426",0.03125
"18191","ENSG00000199436",0.09375
"18192","ENSG00000199440",0.0625
"18193","ENSG00000199442",0.1875
"18194","ENSG00000199444",0.1875
"18195","ENSG00000199446",0.15625
"18196","ENSG00000199448",0.03125
"18197","ENSG00000199450",0.15625
"18198","ENSG00000199453",0.03125
"18199","ENSG00000199454",0.125
"18200","ENSG00000199455",0.28125
"18201","ENSG00000199458",0.09375
"18202","ENSG00000199459",0.03125
"18203","ENSG00000199460",0.1875
"18204","ENSG00000199461",0.1875
"18205","ENSG00000199466",0.09375
"18206","ENSG00000199468",0.15625
"18207","ENSG00000199469",0.09375
"18208","ENSG00000199470",0.09375
"18209","ENSG00000199471",0.15625
"18210","ENSG00000199472",0.03125
"18211","ENSG00000199473",0.0625
"18212","ENSG00000199474",0.09375
"18213","ENSG00000199475",0.3125
"18214","ENSG00000199476",0.21875
"18215","ENSG00000199477",0
"18216","ENSG00000199480",0
"18217","ENSG00000199482",0.03125
"18218","ENSG00000199483",0.21875
"18219","ENSG00000199487",0.0625
"18220","ENSG00000199488",0.0625
"18221","ENSG00000199489",0
"18222","ENSG00000199490",0.125
"18223","ENSG00000199492",0.15625
"18224","ENSG00000199497",0.125
"18225","ENSG00000199506",0.15625
"18226","ENSG00000199508",0.09375
"18227","ENSG00000199509",0.03125
"18228","ENSG00000199512",0.03125
"18229","ENSG00000199514",0.15625
"18230","ENSG00000199515",0.09375
"18231","ENSG00000199516",0.25
"18232","ENSG00000199520",0.1875
"18233","ENSG00000199523",0.84375
"18234","ENSG00000199525",0.25
"18235","ENSG00000199529",0.09375
"18236","ENSG00000199530",0.1875
"18237","ENSG00000199535",0.03125
"18238","ENSG00000199536",0
"18239","ENSG00000199540",0.0625
"18240","ENSG00000199545",0.09375
"18241","ENSG00000199546",0
"18242","ENSG00000199550",0.21875
"18243","ENSG00000199551",0.0625
"18244","ENSG00000199552",0.15625
"18245","ENSG00000199556",0.125
"18246","ENSG00000199562",0.3125
"18247","ENSG00000199564",0.5
"18248","ENSG00000199565",0.25
"18249","ENSG00000199566",0.0625
"18250","ENSG00000199567",0.0625
"18251","ENSG00000199568",0.625
"18252","ENSG00000199570",0.28125
"18253","ENSG00000199571",0.09375
"18254","ENSG00000199572",0.0625
"18255","ENSG00000199574",0
"18256","ENSG00000199575",0.09375
"18257","ENSG00000199577",0.15625
"18258","ENSG00000199580",0.125
"18259","ENSG00000199584",0.125
"18260","ENSG00000199585",0.84375
"18261","ENSG00000199591",0.21875
"18262","ENSG00000199592",0.0625
"18263","ENSG00000199593",0.09375
"18264","ENSG00000199594",0.125
"18265","ENSG00000199595",0.125
"18266","ENSG00000199598",0.125
"18267","ENSG00000199601",0.0625
"18268","ENSG00000199603",0.28125
"18269","ENSG00000199605",0
"18270","ENSG00000199609",0
"18271","ENSG00000199620",0.125
"18272","ENSG00000199622",0.0625
"18273","ENSG00000199626",0.09375
"18274","ENSG00000199627",0.40625
"18275","ENSG00000199629",0.0625
"18276","ENSG00000199630",0.09375
"18277","ENSG00000199631",0
"18278","ENSG00000199633",0.0625
"18279","ENSG00000199634",0.09375
"18280","ENSG00000199635",0.09375
"18281","ENSG00000199636",0
"18282","ENSG00000199638",0.1875
"18283","ENSG00000199640",0.09375
"18284","ENSG00000199643",0.03125
"18285","ENSG00000199645",0
"18286","ENSG00000199646",0.25
"18287","ENSG00000199652",0.09375
"18288","ENSG00000199664",0.3125
"18289","ENSG00000199666",0.15625
"18290","ENSG00000199667",0.21875
"18291","ENSG00000199668",0.125
"18292","ENSG00000199672",0
"18293","ENSG00000199673",0
"18294","ENSG00000199674",0.125
"18295","ENSG00000199676",0.21875
"18296","ENSG00000199677",0.09375
"18297","ENSG00000199683",0.0625
"18298","ENSG00000199687",0.25
"18299","ENSG00000199691",0.125
"18300","ENSG00000199695",0.28125
"18301","ENSG00000199697",0.125
"18302","ENSG00000199698",0.09375
"18303","ENSG00000199700",0.25
"18304","ENSG00000199701",0.0625
"18305","ENSG00000199702",0.0625
"18306","ENSG00000199704",0.03125
"18307","ENSG00000199705",0
"18308","ENSG00000199709",0
"18309","ENSG00000199710",0.125
"18310","ENSG00000199711",0.09375
"18311","ENSG00000199712",0.0625
"18312","ENSG00000199713",0.03125
"18313","ENSG00000199715",0.25
"18314","ENSG00000199716",0.25
"18315","ENSG00000199719",0.15625
"18316","ENSG00000199727",0.25
"18317","ENSG00000199728",0.0625
"18318","ENSG00000199730",0.0625
"18319","ENSG00000199731",0.125
"18320","ENSG00000199732",0
"18321","ENSG00000199733",0.09375
"18322","ENSG00000199735",0.125
"18323","ENSG00000199739",0.125
"18324","ENSG00000199740",0.09375
"18325","ENSG00000199744",0
"18326","ENSG00000199751",0.125
"18327","ENSG00000199753",0.0625
"18328","ENSG00000199755",0.15625
"18329","ENSG00000199756",0.15625
"18330","ENSG00000199762",0.0625
"18331","ENSG00000199764",0.09375
"18332","ENSG00000199765",0.03125
"18333","ENSG00000199767",0.03125
"18334","ENSG00000199771",0.1875
"18335","ENSG00000199773",0.1875
"18336","ENSG00000199780",0.0625
"18337","ENSG00000199781",0.0625
"18338","ENSG00000199782",0
"18339","ENSG00000199783",0.03125
"18340","ENSG00000199784",0.03125
"18341","ENSG00000199785",0
"18342","ENSG00000199786",0.125
"18343","ENSG00000199787",0.15625
"18344","ENSG00000199788",0.0625
"18345","ENSG00000199790",0.125
"18346","ENSG00000199791",0.09375
"18347","ENSG00000199792",0.1875
"18348","ENSG00000199796",0.21875
"18349","ENSG00000199797",0.09375
"18350","ENSG00000199798",0.09375
"18351","ENSG00000199801",0.15625
"18352","ENSG00000199803",0.09375
"18353","ENSG00000199804",0.1875
"18354","ENSG00000199805",0.0625
"18355","ENSG00000199806",0.03125
"18356","ENSG00000199809",0.25
"18357","ENSG00000199812",0.1875
"18358","ENSG00000199814",0.0625
"18359","ENSG00000199815",0
"18360","ENSG00000199824",0.09375
"18361","ENSG00000199827",0.15625
"18362","ENSG00000199831",0.15625
"18363","ENSG00000199832",0.0625
"18364","ENSG00000199833",0.09375
"18365","ENSG00000199836",0.09375
"18366","ENSG00000199837",0.03125
"18367","ENSG00000199839",1
"18368","ENSG00000199840",0.15625
"18369","ENSG00000199843",0.15625
"18370","ENSG00000199845",0.15625
"18371","ENSG00000199846",0.09375
"18372","ENSG00000199849",0.21875
"18373","ENSG00000199851",0.28125
"18374","ENSG00000199855",0.03125
"18375","ENSG00000199856",0.09375
"18376","ENSG00000199857",0.0625
"18377","ENSG00000199858",0.15625
"18378","ENSG00000199859",0.09375
"18379","ENSG00000199862",0.1875
"18380","ENSG00000199865",0.125
"18381","ENSG00000199866",0.21875
"18382","ENSG00000199867",0.09375
"18383","ENSG00000199870",0
"18384","ENSG00000199872",0.125
"18385","ENSG00000199874",0.125
"18386","ENSG00000199875",0.375
"18387","ENSG00000199878",0.1875
"18388","ENSG00000199879",0.0625
"18389","ENSG00000199880",0.03125
"18390","ENSG00000199881",0
"18391","ENSG00000199883",0.125
"18392","ENSG00000199884",0.03125
"18393","ENSG00000199885",0.0625
"18394","ENSG00000199886",0.40625
"18395","ENSG00000199890",0.1875
"18396","ENSG00000199892",0.125
"18397","ENSG00000199894",0.0625
"18398","ENSG00000199895",0.15625
"18399","ENSG00000199899",0.0625
"18400","ENSG00000199900",0.0625
"18401","ENSG00000199901",0.1875
"18402","ENSG00000199903",0.15625
"18403","ENSG00000199905",0.1875
"18404","ENSG00000199906",0.0625
"18405","ENSG00000199910",0
"18406","ENSG00000199911",0.09375
"18407","ENSG00000199912",0.09375
"18408","ENSG00000199913",0
"18409","ENSG00000199914",0.03125
"18410","ENSG00000199920",0.09375
"18411","ENSG00000199921",0.03125
"18412","ENSG00000199924",0.25
"18413","ENSG00000199927",0
"18414","ENSG00000199929",0.03125
"18415","ENSG00000199932",0.0625
"18416","ENSG00000199933",0.21875
"18417","ENSG00000199934",0.21875
"18418","ENSG00000199936",0.15625
"18419","ENSG00000199938",0.1875
"18420","ENSG00000199940",0.125
"18421","ENSG00000199942",0.15625
"18422","ENSG00000199944",0.21875
"18423","ENSG00000199949",0.0625
"18424","ENSG00000199953",0.1875
"18425","ENSG00000199959",0.09375
"18426","ENSG00000199960",0.03125
"18427","ENSG00000199961",0.125
"18428","ENSG00000199962",0.125
"18429","ENSG00000199963",0.1875
"18430","ENSG00000199964",0.15625
"18431","ENSG00000199968",0.03125
"18432","ENSG00000199970",0
"18433","ENSG00000199971",0.0625
"18434","ENSG00000199975",0.40625
"18435","ENSG00000199977",0.09375
"18436","ENSG00000199979",0.0625
"18437","ENSG00000199985",0.03125
"18438","ENSG00000199986",0.15625
"18439","ENSG00000199990",0.875
"18440","ENSG00000199994",1
"18441","ENSG00000200003",0.0625
"18442","ENSG00000200008",0.125
"18443","ENSG00000200011",0.15625
"18444","ENSG00000200013",0.15625
"18445","ENSG00000200021",0.375
"18446","ENSG00000200024",0.125
"18447","ENSG00000200026",0.15625
"18448","ENSG00000200028",0
"18449","ENSG00000200029",0.125
"18450","ENSG00000200033",0.0625
"18451","ENSG00000200034",0.125
"18452","ENSG00000200036",0.09375
"18453","ENSG00000200037",0.125
"18454","ENSG00000200040",0.25
"18455","ENSG00000200041",0.09375
"18456","ENSG00000200047",0.09375
"18457","ENSG00000200048",0.09375
"18458","ENSG00000200049",0.21875
"18459","ENSG00000200051",0.0625
"18460","ENSG00000200052",0.0625
"18461","ENSG00000200057",0
"18462","ENSG00000200058",0.03125
"18463","ENSG00000200059",0.03125
"18464","ENSG00000200060",0.09375
"18465","ENSG00000200062",0.0625
"18466","ENSG00000200063",0.09375
"18467","ENSG00000200064",0
"18468","ENSG00000200065",0.03125
"18469","ENSG00000200070",0.125
"18470","ENSG00000200072",0.09375
"18471","ENSG00000200075",0.0625
"18472","ENSG00000200079",0.25
"18473","ENSG00000200084",0
"18474","ENSG00000200085",0.125
"18475","ENSG00000200086",0.125
"18476","ENSG00000200087",0.1875
"18477","ENSG00000200089",0.03125
"18478","ENSG00000200090",0.03125
"18479","ENSG00000200091",0.34375
"18480","ENSG00000200095",0.15625
"18481","ENSG00000200097",0.15625
"18482","ENSG00000200101",0.03125
"18483","ENSG00000200102",0.125
"18484","ENSG00000200105",0.125
"18485","ENSG00000200106",0.09375
"18486","ENSG00000200107",0
"18487","ENSG00000200108",0.09375
"18488","ENSG00000200112",0.03125
"18489","ENSG00000200113",0.0625
"18490","ENSG00000200114",0.15625
"18491","ENSG00000200118",0.21875
"18492","ENSG00000200120",0.1875
"18493","ENSG00000200121",0
"18494","ENSG00000200130",0.1875
"18495","ENSG00000200131",0.15625
"18496","ENSG00000200132",0
"18497","ENSG00000200135",0.21875
"18498","ENSG00000200138",0.03125
"18499","ENSG00000200139",0.21875
"18500","ENSG00000200142",0.21875
"18501","ENSG00000200146",0.0625
"18502","ENSG00000200150",0.0625
"18503","ENSG00000200151",0.03125
"18504","ENSG00000200152",0.21875
"18505","ENSG00000200153",0.09375
"18506","ENSG00000200156",0.21875
"18507","ENSG00000200161",0.09375
"18508","ENSG00000200162",0.09375
"18509","ENSG00000200163",0.0625
"18510","ENSG00000200164",0.1875
"18511","ENSG00000200168",0.15625
"18512","ENSG00000200169",0
"18513","ENSG00000200170",0.25
"18514","ENSG00000200171",0.03125
"18515","ENSG00000200174",0
"18516","ENSG00000200175",0
"18517","ENSG00000200176",0.0625
"18518","ENSG00000200179",0.03125
"18519","ENSG00000200183",0.09375
"18520","ENSG00000200184",0.125
"18521","ENSG00000200189",0.09375
"18522","ENSG00000200191",0.09375
"18523","ENSG00000200197",0.15625
"18524","ENSG00000200198",0.15625
"18525","ENSG00000200201",0.09375
"18526","ENSG00000200204",0.03125
"18527","ENSG00000200206",0.0625
"18528","ENSG00000200208",0.1875
"18529","ENSG00000200209",0.15625
"18530","ENSG00000200211",0
"18531","ENSG00000200213",0.1875
"18532","ENSG00000200215",0.15625
"18533","ENSG00000200216",0.03125
"18534","ENSG00000200217",0.3125
"18535","ENSG00000200218",0.1875
"18536","ENSG00000200220",0.21875
"18537","ENSG00000200222",0.03125
"18538","ENSG00000200224",0.15625
"18539","ENSG00000200225",0.65625
"18540","ENSG00000200227",0.09375
"18541","ENSG00000200231",0.03125
"18542","ENSG00000200235",0.15625
"18543","ENSG00000200237",0.125
"18544","ENSG00000200238",0.09375
"18545","ENSG00000200241",0.15625
"18546","ENSG00000200243",0.125
"18547","ENSG00000200246",0.90625
"18548","ENSG00000200247",0.09375
"18549","ENSG00000200248",0.03125
"18550","ENSG00000200250",0.125
"18551","ENSG00000200252",0.15625
"18552","ENSG00000200253",0.15625
"18553","ENSG00000200254",0.15625
"18554","ENSG00000200256",0
"18555","ENSG00000200257",0.21875
"18556","ENSG00000200259",0
"18557","ENSG00000200261",0.09375
"18558","ENSG00000200262",0.125
"18559","ENSG00000200267",0.125
"18560","ENSG00000200269",0.125
"18561","ENSG00000200274",0
"18562","ENSG00000200275",0
"18563","ENSG00000200278",0
"18564","ENSG00000200279",0
"18565","ENSG00000200281",0.15625
"18566","ENSG00000200283",0.09375
"18567","ENSG00000200287",0.09375
"18568","ENSG00000200288",0.15625
"18569","ENSG00000200291",0.96875
"18570","ENSG00000200293",0.125
"18571","ENSG00000200294",0.125
"18572","ENSG00000200295",0.21875
"18573","ENSG00000200296",0.15625
"18574","ENSG00000200298",0.03125
"18575","ENSG00000200301",0.03125
"18576","ENSG00000200303",0.15625
"18577","ENSG00000200304",0.125
"18578","ENSG00000200305",0
"18579","ENSG00000200309",0.03125
"18580","ENSG00000200310",0.1875
"18581","ENSG00000200312",0.21875
"18582","ENSG00000200313",0.28125
"18583","ENSG00000200314",0.25
"18584","ENSG00000200318",0.21875
"18585","ENSG00000200320",0
"18586","ENSG00000200325",0.03125
"18587","ENSG00000200326",0.15625
"18588","ENSG00000200327",0.5
"18589","ENSG00000200331",0.21875
"18590","ENSG00000200332",0.125
"18591","ENSG00000200334",0.28125
"18592","ENSG00000200336",0
"18593","ENSG00000200338",0.0625
"18594","ENSG00000200340",0.15625
"18595","ENSG00000200343",0
"18596","ENSG00000200344",0.1875
"18597","ENSG00000200345",0.0625
"18598","ENSG00000200350",0.09375
